ShortName,ISIN,Preis,CouponRate,Emittent,ValorSymbol,ValorNumber,Yield,DurationToWorst,SubscriptionPaymentDueDate,Restlaufzeit,Fälligkeit,Emissionsvolumen,ProductLineDesc,Währung,ClosingPerformance,ClosingDelta,BidVolume,BidPrice,Preis (Brief),Volumen (Brief),MidSpread,PreviousClosingPrice,LatestTradeDate,LatestTradeTime,OpeningPrice,DailyHighPrice,DailyLowPrice,OnMarketVolume,OffBookVolume,TotalTurnover,TotalTurnoverCHF,Land,Industrie,SecTypeDesc,BondListedFlag,BondDutyToReportFlag,SpecialFlagDesc,Schuldner,Mdy,Unnamed: 2,Rating_x,ESG,RTG_SP,INV,BB_COMPOSITE,Blend,Rating_y,ESG_MSCI,Rating,Domicil,LastCoupon,AccruedInterest,Dirty Price
1.25 HIRSLAND 21-26,CH0593641050,98.35,1.25,Hirslanden AG,HIR21,59364105,,,20210225,,25.02.2026,145.0,Bonds - CHF Domestic,CHF,-0.96,-0.95,50000,98.35,100.15,60.0,1.8136,99.3,20230620.0,103700.422,98.35,98.35,98.35,50000,0,49175.0,49175.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,,,,,,,,,,,,,Domestic,2023-02-25,0.3993055555555555,98.74930555555555
1.25 JABHOL 24 /EE,DE000A19HCW0,103.14,1.25,JAB Holdings,EU3247,36779673,,,20170518,,22.05.2024,750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,103.14,,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-05-22,0.10069444444444445,103.24069444444444
1.25 JUSTEA 26 /EE,XS2166095146,83.5,1.25,Just Eat Takeaway.com N.V.,EU3336,54442159,,,20200430,,30.04.2026,300.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,83.5,,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-04-30,0.17708333333333331,83.67708333333333
1.25 KT BE 12-27,CH0143808340,98.25,1.25,Kanton Bern,BE12,14380834,1.858,3.703,20120330,3.83,30.03.2027,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.85,98.2,250.0,0.3571,98.25,20230609.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,Kanton Bern,,,AA,Ja,,,,,,,AA,Domestic,2023-03-30,0.2847222222222222,98.53472222222223
1.25 KT BE 13-28,CH0204365651,98.35,1.25,Kanton Bern,BE13,20436565,1.702,4.507,20130207,4.68,07.02.2028,250.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,98,98.4,100.0,0.4073,98.35,20230602.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,Kanton Bern,,,AA,Ja,,,,,,,AA,Domestic,2023-02-07,0.4618055555555556,98.81180555555555
1.25 KT BE 14-24,CH0239713297,99.49,1.25,Kanton Bern,BE14,23971329,,,20140422,,22.04.2024,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.49,99.7,50.0,0.2109,99.49,20230616.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,Kanton Bern,,,AA,Ja,,,,,,,AA,Domestic,2023-04-22,0.2048611111111111,99.69486111111111
1.25 KT BE 14-30,CH0252510414,97.8,1.25,Kanton Bern,BE141,25251041,1.793,6.882,20140912,7.28,12.09.2030,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.5,97.9,100.0,1.4403,97.8,20230605.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,Kanton Bern,,,AA,Ja,,,,,,,AA,Domestic,2022-09-12,0.9756944444444444,98.77569444444444
1.25 KT GE 12-26,CH0194695216,99.1,1.25,"Genf, Kanton",GE126,19469521,1.918,3.275,20121026,3.4,26.10.2026,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.9,99.5,100.0,1.6211,99.1,20230608.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Genf, Kanton",,,AA-,Ja,,,,,,,AA-,Domestic,2022-10-26,0.8229166666666666,99.92291666666667
1.25 KT NE 12-27,CH0193395537,99.2,1.25,"Neuenburg, Kanton",NE12,19339553,1.741,4.137,20120924,4.31,24.09.2027,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,98,-Market,0.0,0.0,99.2,20230523.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Neuenburg, Kanton",,,A+,Ja,,,,,,,A+,Domestic,2022-09-24,0.9340277777777778,100.13402777777777
1.25 KT TI 12-27,CH0181932952,98.3,1.25,"Tessin, Kanton",TI121,18193295,1.909,3.9,20120611,4.03,11.06.2027,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.55,98.35,200.0,0.8167,98.3,20230616.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Tessin, Kanton",Aa2,,A+,Ja,,,,,,,A+,Domestic,2023-06-11,0.03125,98.33125
1.25 KT ZH 12-32,CH0199543569,97.1,1.25,"Zürich, Kanton",ZH122,19954356,1.718,8.9,20121203,9.51,03.12.2032,375.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.15,97.25,100.0,1.1375,97.1,20230519.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2022-12-03,0.6909722222222223,97.79097222222222
1.25 KT ZH 14-24,CH0236669591,99.83,1.25,"Zürich, Kanton",ZH141,23666959,,,20140307,,07.03.2024,210.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.68,99.84,100.0,0.1604,99.83,20230608.0,,,,,0,0,0.0,0.0,Switzerland,"Regions, Cantons, Provinces, etc.",Bond,1,1,,"Zürich, Kanton",,,AAA,Ja,,,,,,,AAA,Domestic,2023-03-07,0.36458333333333337,100.19458333333333
1.25 KW LINTH 14-24,CH0252703050,98.67,1.25,KLL,KLL14,25270305,2.362,1.213,20140911,1.28,11.09.2024,270.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,98.67,98.8,100.0,0.1317,98.67,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Utilities,Bond,1,1,,KLL,,,BBB+,Nein,,,,,,,BBB+,Domestic,2022-09-11,0.9791666666666666,99.64916666666667
1.25 LAU 12-24,CH0185831366,99.39,1.25,"Lausanne, Stadt",LAU12,18583136,2.043,0.964,20120607,1.02,07.06.2024,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,99.26,99.4,125.0,0.1409,99.39,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Communities & Cities,Bond,1,1,,"Lausanne, Stadt",,,A+,Ja,,,,,,,A+,Domestic,2023-06-07,0.04513888888888888,99.43513888888889
1.25 LITHUN 25 /EE,XS1310032187,104.0,1.25,Republic of Lithuania,EU3185,30134548,,,20151022,,22.10.2025,750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,104.0,,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-10-22,0.8368055555555555,104.83680555555556
1.25 LONZA 15-23,CH0293173453,99.81,1.25,Lonza Swiss Finanz AG,LOF151,29317345,,,20150922,,22.09.2023,175.0,Bonds - CHF Domestic,CHF,-0.02,-0.02,165000,99.82,99.91,145.0,0.0901,99.83,20230620.0,93030.0,99.81,99.81,99.81,20000,0,19962.0,19962.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,Lonza Swiss Finanz AG,,,BBB+,Nein,,,,,,,BBB+,Domestic,2022-09-22,0.9409722222222222,100.75097222222223
1.25 MHB 22-27,CH1195555409,97.2,1.25,Münchener Hypo,MUH22,119555540,2.127,3.903,20220630,4.08,30.06.2027,250.0,Bonds - CHF Foreign,CHF,0.0,0.0,200000,96.7,97.25,200.0,0.5672,97.2,20230505.0,,,,,0,0,0.0,0.0,Germany,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-06-30,1.2326388888888888,98.43263888888889
1.25 NANTDRA 15-23,CH0292984470,99.63,1.25,Nant de Drance,NDD15,29298447,,,20151023,,23.10.2023,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.62,99.69,100.0,0.0702,99.63,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Utilities,Bond,1,1,,Nant de Drance,,,A-,Nein,,,,,,,A-,Domestic,2022-10-23,0.8333333333333333,100.46333333333332
1.25 NANTDRA 20-27,CH0543827205,95.8,1.25,Nant de Drance,NDD20,54382720,2.481,3.888,20200625,4.07,25.06.2027,250.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,95.45,95.9,100.0,0.4703,95.8,20230614.0,,,,,0,0,0.0,0.0,Switzerland,Utilities,Bond,1,1,,Nant de Drance,,,A-,Nein,,,,,,,A-,Domestic,2022-06-25,1.25,97.05
1.25 NLW 12-24,CH0190361029,99.68,1.25,Nederlandse Waterschapsbank,NLW128,19036102,1.904,1.124,20120809,1.19,09.08.2024,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,250000,99.28,99.68,250.0,0.4021,99.68,20230616.0,,,,,0,0,0.0,0.0,Netherlands,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-08-09,1.09375,100.77375
1.25 PB S580 13-23,CH0211588915,99.83,1.25,Pfandbriefbank,PB580,21158891,,,20130429,,29.09.2023,754.0,Bonds - CHF Domestic,CHF,0.0,0.0,300000,99.83,99.88,350.0,0.0501,99.83,20230615.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefbank,Aaa,,AAA,Ja,,,,,,,AAA,Domestic,2022-09-29,0.9166666666666666,100.74666666666667
1.25 PEPSI 86-9999,CH0008941319,47.0,1.25,PepsiCo,PEP86,894131,,,19860418,,18.04.2100,36.5,Bonds - CHF Foreign,CHF,0.0,0.0,50000,47,48.5,150.0,3.1414,47.0,20230614.0,,,,,0,0,0.0,0.0,United States,"Food, luxury goods",Foreign interest payment security,1,1,,,,,,,,,,,,,,Foreign,2023-04-18,0.21875,47.21875
1.25 PZ S424 12-24,CH0189069732,99.37,1.25,Pfandbriefzentrale,PZ424,18906973,2.076,1.063,20120717,1.13,17.07.2024,262.0,Bonds - CHF Domestic,CHF,0.0,0.0,350000,99.15,99.37,250.0,0.2216,99.37,20230531.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-07-17,1.1736111111111112,100.54361111111112
1.25 PZ S457 14-29,CH0259810585,96.29,1.25,Pfandbriefzentrale,PZ457,25981058,1.995,6.144,20141118,6.46,16.11.2029,779.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,95.74,96.38,100.0,0.6663,96.29,20230607.0,,,,,0,0,0.0,0.0,Switzerland,Mortgage institutes,Swiss Pfandbriefe,1,1,,Pfandbriefzentrale,Aaa,,AAA,Nein,,,,,,,AAA,Domestic,2022-11-16,0.75,97.04
1.25 SGS 18-28,CH0398633534,95.65,1.25,SGS AG,SGS18,39863353,2.293,5.164,20181029,5.41,27.10.2028,175.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,94.85,95.9,100.0,1.1009,95.65,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Misc. Industrials,Bond,1,1,,SGS AG,A3,,A-,Ja,,,,,,,A-,Domestic,2022-10-27,0.8194444444444444,96.46944444444445
1.25 SGS 22-25,CH1189217990,98.8,1.25,SGS AG,SGS22,118921799,2.115,2.171,20220905,2.26,05.09.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,75000,98.25,98.85,100.0,0.6088,98.8,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Misc. Industrials,Bond,1,1,,SGS AG,A3,,A-,Ja,,,,,,,A-,Domestic,2022-09-05,1.0,99.8
1.25 SHB 22-27,CH1184694714,96.0,1.25,Svenska Handelsbanken AB,SHB22,118469471,2.383,3.852,20220524,3.98,24.05.2027,350.0,Bonds - CHF Foreign,CHF,0.0,0.0,65000,95.75,96.05,100.0,0.3128,96.0,20230619.0,,,,,0,0,0.0,0.0,Sweden,Banks,Bond,1,1,,,,,,,,,,,AA-,,AA-,Foreign,2023-05-24,0.09375,96.09375
1.25 SHFSJ 23 /EE,XS1398317484,46.75,1.25,Steinhoff Finance,EU3212,32289953,,,20160421,,21.10.2023,1100.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,46.75,20181015.0,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-10-21,0.8402777777777779,47.59027777777778
1.25 SIDG 15-25,CH0282019006,97.95,1.25,Services industriels de Genève,SIG15,28201900,2.661,1.99,20150630,2.08,30.06.2025,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.25,97.9,100.0,0.6662,97.95,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Utilities,Bond,1,1,,,,,,,,,,,,,,Domestic,2022-06-30,1.2326388888888888,99.18263888888889
1.25 SPS 19-27,CH0419040990,95.35,1.25,Swiss Prime Site Finance AG,SPS19,41904099,2.656,3.708,20190402,3.84,02.04.2027,350.0,Bonds - CHF Domestic,CHF,0.0,0.0,250000,95.05,95.45,100.0,0.4199,95.35,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,,Swiss Prime Site Finance AG,A3,,BBB+,Nein,,,,,,,BBB+,Domestic,2023-04-02,0.2743055555555556,95.62430555555555
1.25 SSPITAL 18-26,CH0373476974,96.7,1.25,See-Spital,SEE18,37347697,2.871,2.96,20180703,3.09,03.07.2026,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,95.45,96.9,45.0,1.5077,96.7,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Misc. services,Bond,1,1,,See-Spital,,,BBB-,Nein,,,,,,,BBB-,Domestic,2022-07-03,1.222222222222222,97.92222222222223
1.25 SVE 13-23,CH0216320710,100.0,1.25,Svensk Exportkredit,SEK13,21632071,,,20130717,,17.07.2023,210.0,Bonds - CHF Foreign,CHF,0.0,0.0,450000,99.95,100,250.0,0.05,100.0,20230314.0,,,,,0,0,0.0,0.0,Sweden,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,2022-07-17,1.1736111111111112,101.17361111111111
1.25 SYN 20-23,CH0572142468,99.6,1.25,Syngenta Fin,SYN202,57214246,,,20201016,,16.10.2023,265.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.6,99.7,100.0,0.1004,99.6,20230619.0,,,,,0,0,0.0,0.0,Switzerland,"Chemicals, Pharma",Bond,1,1,,,,,,,,,,,,,,Domestic,2022-10-16,0.8576388888888888,100.45763888888888
1.25 TG KB 22-29,CH1209697551,95.75,1.25,Thurgauer Kantonalbank,TGK22,120969755,2.138,5.928,20220829,6.24,29.08.2029,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,50000,95,95.8,15.0,0.8386,95.75,20230512.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Thurgauer Kantonalbank,,,AA+,Ja,,,,,,,AA+,Domestic,2022-08-29,1.0243055555555556,96.77430555555556
1.25 UBSG 16-26,CH0310451858,96.75,1.25,UBS Group AG,UFL161,31045185,2.62,2.637,20160222,2.73,23.02.2026,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,400000,96.55,96.8,200.0,0.2586,96.75,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Domestic,2023-02-23,0.40625,97.15625
1.25 UBSG 16-26,CH0336602930,100.5,1.25,UBS Group AG,UGF161,33660293,,,20160901,,01.09.2026,1250.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,100.5,20220310.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Domestic,2022-09-01,1.0138888888888888,101.51388888888889
1.25 UBSG 18-27,CH0409606354,99.9,1.25,UBS Group AG,USF117,40960635,,,20180417,,17.04.2025,1750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,99.9,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond EUR,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-04-17,0.22222222222222224,100.12222222222223
1.25 UKT 27 /EP,GB00BDRHNP05,101.14,1.25,United Kingdom,GBP782,35928402,,,20170315,,22.07.2027,23452.5,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,101.14,,,,,,0,0,0.0,0.0,Eurobond GBP,Countries,UG,0,0,,,,,,,,,,,,,,Foreign,2022-07-22,1.15625,102.29625
1.25 WFC 14-24,CH0247902916,98.66,1.25,Wells Fargo,WEF141,24790291,2.417,1.19,20140903,1.26,03.09.2024,250.0,Bonds - CHF Foreign,CHF,0.0,0.0,260000,98.63,98.68,250.0,0.0507,98.66,20230619.0,,,,,0,0,0.0,0.0,United States,Banks,Bond,1,1,,,,,,,,,,,A,,A,Foreign,2022-09-03,1.0069444444444444,99.66694444444444
1.269 BKUBSG 17-33,CH0385997066,100.0,1.269,UBS Group AG,JPF3,38599706,,,20171027,,27.10.2033,10000.0,Bonds - Non CHF,JPY,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond JPY,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-10-27,0.8319,100.8319
1.275 KOMMUB 22-27,CH1230759537,97.85,1.275,Kommunalbanken,KOB221,123075953,1.882,4.379,20221222,4.56,22.12.2027,225.0,Bonds - CHF Foreign,CHF,0.0,0.0,100000,97.5,97.75,50.0,0.2561,97.85,20230612.0,,,,,0,0,0.0,0.0,Norway,Banks,Bond,1,1,,,,,,,,,,,AAA,,AAA,Foreign,2022-12-22,0.6375,98.4875
1.285 MACGLI 22-29,CH1160382979,91.4,1.285,Macquarie Group Limited,MGL22,116038297,2.885,5.947,20220311,6.28,11.09.2029,200.0,Bonds - CHF Foreign,CHF,0.0,0.0,25000,91.15,91.6,150.0,0.4925,91.4,20230613.0,,,,,0,0,0.0,0.0,Australia,Banks,Bond,1,1,,,,,,,,,,,A-,,A-,Foreign,2022-09-11,1.0065833333333332,92.40658333333334
1.30 BQCNE 22-32,CH1170565720,93.3,1.3,Banque Cantonale Neuchâteloise,BCN22,117056572,2.21,8.385,20220428,8.91,28.04.2032,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,92.85,93.45,100.0,0.6441,93.3,20230601.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,,Banque Cantonale Neuchâteloise,,,A+,Nein,,,,,,,A+,Domestic,2023-04-28,0.19138888888888891,93.49138888888889
1.30 COMET 21-26,CH1101096563,97.25,1.3,Comet Holding AG,COT21,110109656,,,20210420,,20.04.2026,60.0,Bonds - CHF Domestic,CHF,0.0,0.0,65000,97.2,97.5,140.0,0.3082,97.25,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Electrical engineering & electronics,Bond,1,1,,Comet Holding AG,,,BB,Ja,,,,,,,BB,Domestic,2023-04-20,0.2202777777777778,97.47027777777778
1.30 GR KB 22-30,CH1189217719,95.1,1.3,Graubündner Kantonalbank,GRK222,118921771,2.065,6.664,20220527,6.99,27.05.2030,200.0,Bonds - CHF Domestic,CHF,0.0,0.0,65000,95.1,95.45,20.0,0.3674,95.1,20230616.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Bond,1,1,Green Bond,Graubündner Kantonalbank,,,AA+,Ja,,,,,,,AA+,Domestic,2023-05-27,0.08666666666666667,95.18666666666667
1.30 SULZER 18-23,CH0419042533,99.95,1.3,Sulzer,SUL181,41904253,,,20180706,,06.07.2023,290.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,99.96,99.97,300.0,0.01,99.95,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Machinery,Bond,1,1,,Sulzer,,,BBB,Ja,,,,,,,BBB,Domestic,2022-07-06,1.2602777777777778,101.21027777777778
1.305 BKUBSG 21-27,US225401AT54,100.0,1.305,UBS Group AG,USF159,59672085,,,20210202,,02.02.2027,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-02-02,0.50025,100.50025
1.305 BKUBSG 21-27,USH3698DDG63,100.0,1.305,UBS Group AG,USF158,59673569,,,20210202,,02.02.2027,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-02-02,0.50025,100.50025
1.327 BANSAN 22-25,CH1184694763,97.7,1.327,Banco Santander S.A.,BAS22,118469476,2.511,1.959,20220610,2.02,10.06.2025,215.0,Bonds - CHF Foreign,CHF,-0.36,-0.35,20000,97.45,98,135.0,0.5628,98.05,20230620.0,101556.998,97.75,97.75,97.7,20000,400000,411045.0,411045.0,Spain,Banks,Bond,1,1,,,,,,,,,,,A,,A,Foreign,2023-06-10,0.03686111111111111,97.73686111111111
1.35 LBK 22-27,CH1211713206,98.2,1.35,LKB Baden-Württemberg-Förderb.,LKB22,121171320,1.852,4.144,20220930,4.33,30.09.2027,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,20000,98,98.25,80.0,0.2548,98.2,20230607.0,,,,,0,0,0.0,0.0,Germany,Banks,Bond,1,1,,,,,,,,,,,AA+,,AA+,Foreign,2022-09-30,0.98625,99.18625
1.362 RABO 22-28,CH1181713640,95.2,1.362,Coöperatieve Rabobank U.A.,RBI128,118171364,2.559,4.718,20220428,3.91,28.04.2028,160.0,Bonds - CHF Foreign,CHF,0.0,0.0,200000,94.65,95.25,200.0,0.6319,95.2,20230317.0,,,,,0,0,0.0,0.0,Netherlands,Banks,Bond,1,1,,,,,,,,,,,A-,,A-,Foreign,2023-04-28,0.20051666666666668,95.40051666666668
1.364 UBSG 20-27,USH42097BT36,100.0,1.364,UBS Group AG,USF152,56283754,,,20200730,,30.01.2027,1300.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-01-30,0.5342333333333333,100.53423333333333
1.375 ALL 15-25,CH0273347838,98.25,1.375,Allreal Holding AG,ALL15,27334783,2.479,1.764,20150331,1.83,31.03.2025,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,10000,98.1,98.3,100.0,0.2037,98.25,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Real-estate companies,Bond,1,1,,Allreal Holding AG,,,BBB+,Nein,,,,,,,BBB+,Domestic,2023-03-31,0.309375,98.559375
1.375 ALVGR 31 /EE,DE000A180B80,100.8,1.375,Allianz Finance,EU3266,32275938,,,20160421,,21.04.2031,750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,100.8,,,,,,0,0,0.0,0.0,Eurobond EUR,Insurances,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-04-21,0.22916666666666666,101.02916666666667
1.375 AT&T 14-24,CH0260769424,99.0,1.375,AT&T,ATT141,26076942,2.141,1.442,20141126,1.51,04.12.2024,450.0,Bonds - CHF Foreign,CHF,0.0,0.0,30000,99,99.02,250.0,0.0202,99.0,20230619.0,,,,,0,0,0.0,0.0,United States,Misc. services,Bond,1,1,,,,,,,,,,,BBB,,BBB,Foreign,2022-12-04,0.7562500000000001,99.75625
1.375 BATINTFIN 14-26,CH0253514761,97.4,1.375,BAT International Finance plc,BIF142,25351476,2.337,3.134,20140905,3.27,08.09.2026,250.0,Bonds - CHF Foreign,CHF,0.0,0.0,350000,97.1,97.55,25.0,0.4624,97.4,20230619.0,,,,,0,0,0.0,0.0,United Kingdom,Misc. services,Bond,1,1,,,,,,,,,,,BBB,,BBB,Foreign,2022-09-08,1.0885416666666665,98.48854166666668
1.375 BIE 14-29,CH0253612763,95.95,1.375,"Biel, Stadt",BIEL14,25361276,2.071,5.975,20140924,6.31,24.09.2029,160.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,96.05,97.55,150.0,1.5496,95.95,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Communities & Cities,Bond,1,1,,"Biel, Stadt",,,AA-,Ja,,,,,,,AA-,Domestic,2022-09-24,1.0274305555555556,96.97743055555556
1.375 BKIRD 25 /EZ,NZIBDDT014C2,93.0,1.375,Intl. Bk f. Rec. a. Develop.,NZD299,52540796,,,20200219,,19.02.2025,600.0,Bonds - Non CHF,NZD,0.0,0.0,0,,,0.0,,93.0,20221219.0,,,,,0,0,0.0,0.0,Eurobond NZD,Supranational Organisations,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-02-19,0.4621527777777778,93.46215277777777
1.375 BUCH 14-24,CH0253613548,99.12,1.375,Bucher Industries,BUC141,25361354,2.429,1.27,20141002,1.34,02.10.2024,100.0,Bonds - CHF Domestic,CHF,0.0,0.0,200000,98.7,99.15,100.0,0.4549,99.12,20230614.0,,,,,0,0,0.0,0.0,Switzerland,Machinery,Bond,1,1,,Bucher Industries,,,BBB+,Ja,,,,,,,BBB+,Domestic,2022-10-02,0.996875,100.11687500000001
1.375 DEUT BAHN 13-23,CH0212937251,100.0,1.375,Deutsche Bahn Finance GmbH,DBF13,21293725,,,20130724,,24.07.2023,475.0,Bonds - CHF Foreign,CHF,0.0,0.0,250000,99.95,100,45.0,0.05,100.0,20230616.0,,,,,0,0,0.0,0.0,Germany,Misc. services,Bond,1,1,,,,,,,,,,,AA,,AA,Foreign,2022-07-24,1.2642361111111111,101.26423611111112
1.375 DT 25 /EB,XS1828032786,101.43,1.375,Deutsche Telekom Intern. Finan,US1845,41939744,,,20180601,,01.12.2025,1000.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,101.43,,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-12-01,0.7677083333333333,102.19770833333334
1.375 EGW 13-23,CH0217579777,100.03,1.375,EGW,EGW46,21757977,,,20130724,,24.07.2023,77.6,Bonds - CHF Domestic,CHF,0.0,0.0,200000,99.95,-Market,0.0,0.0,100.03,20230320.0,,,,,0,0,0.0,0.0,Switzerland,Issuing agencies,Bond,1,1,,EGW,,,AAA,Ja,,,,,,,AAA,Domestic,2022-07-24,1.2642361111111111,101.29423611111112
1.375 EGW 13-28,CH0208200581,98.85,1.375,EGW,EGW45,20820058,1.783,4.634,20130327,4.82,27.03.2028,123.8,Bonds - CHF Domestic,CHF,0.0,0.0,150000,98.2,98.9,250.0,0.7103,98.85,20230406.0,,,,,0,0,0.0,0.0,Switzerland,Issuing agencies,Bond,1,1,,EGW,,,AAA,Ja,,,,,,,AAA,Domestic,2023-03-27,0.3246527777777778,99.17465277777777
